TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20150305,221,0.8,718,18,2.6,1430,20,5.4,1422,-3.2,5.3,1627,-10.9,654,-13.8,1.3,-10.7,54.8,6.0,1449,2.3,-9.0,-9.0,-9.00,993.6,1027.1,1029.2,815,1024.4,1717,-9.0,8.2,11.5,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150305,252,2.3,2011,36,5.8,1417,34,9.3,1417,0.1,5.4,1315,-5.1,728,-8.0,2.8,-6.4,55.8,32.0,1212,3.3,-9.0,-9.0,-9.00,1021.8,1026.6,1028.6,844,1024.7,1558,-9.0,7.5,11.5,-9.0,17.45,2.92,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150305,266,1.3,1149,29,4.8,27,29,5.7,23,3.0,7.8,1510,-3.5,709,-7.2,5.4,-7.1,49.3,25.0,1414,3.6,-9.0,-9.0,-9.00,1014.6,1024.7,1026.5,930,1022.9,1632,-9.0,6.8,11.6,-9.0,17.50,2.87,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150305,285,0.8,704,14,2.4,1054,7,5.4,1255,1.1,8.3,1443,-6.8,628,-12.1,2.9,-8.3,43.4,9.0,1345,2.5,-9.0,-9.0,-9.00,1022.0,1026.2,1028.0,941,1023.7,1714,-9.0,7.6,11.5,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150306,104,1.8,1549,11,4.8,1223,9,7.7,1336,2.5,8.5,1248,-3.5,248,-5.4,7.1,-8.0,57.3,35.0,930,4.2,2.2,-9.0,-9.00,1014.3,1024.2,1027.4,1,1021.9,1456,1.6,8.4,11.5,-9.0,14.48,2.71,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.6,5.9,6.6,9.7,13.3
20150306,131,1.0,873,25,2.7,1301,25,5.5,1431,4.3,12.4,1450,-2.8,518,-8.5,5.1,-9.1,41.5,18.0,1620,3.2,3.3,-9.0,-9.00,1016.7,1023.9,1026.5,210,1020.9,1642,0.5,10.0,11.6,-9.0,17.12,2.60,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150306,159,3.1,2678,2,5.1,321,9,8.8,1554,6.4,10.8,1120,3.5,620,-1.2,6.8,-0.2,58.5,46.0,1106,5.6,2.7,-9.0,-9.00,1015.3,1023.9,1025.7,1,1022.2,1450,3.5,10.4,11.6,-9.0,15.40,2.26,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.1,8.9,11.0,14.1,16.5
20150306,188,2.1,1807,29,4.2,532,27,7.8,531,7.0,9.1,2012,4.5,229,4.1,6.4,4.2,82.4,63.0,2119,8.2,-9.0,-9.0,-9.00,1020.0,1022.2,1024.0,927,1021.0,1812,10.0,0.0,11.6,-9.0,-9.00,-9.00,-9,9.7,-9.0,8.25,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150306,232,1.6,1348,27,4.8,1627,25,7.3,1618,1.9,10.5,1534,-5.9,622,-6.7,3.7,-11.7,56.5,29.0,1446,3.7,-9.0,-9.0,-9.00,1020.8,1023.5,1026.0,204,1020.9,1617,1.3,10.5,11.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150306,254,1.3,1094,27,4.7,1507,25,6.6,1459,4.2,13.4,1427,-3.9,548,-4.7,5.8,-8.3,57.1,24.0,1430,4.3,-9.0,-9.0,-9.00,1008.2,1024.0,1026.8,206,1020.8,1645,-9.0,9.9,11.6,-9.0,20.21,3.02,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150306,271,1.3,1144,18,3.7,1409,32,6.6,1342,-1.0,8.1,1543,-8.9,617,-9.3,2.4,-11.2,58.8,22.0,1538,3.1,-9.0,-9.0,-9.00,984.4,1024.8,1028.6,644,1020.2,1618,-9.0,8.4,11.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150306,289,1.1,936,5,4.3,1928,7,7.6,1923,3.7,11.8,1453,-4.2,655,-7.0,6.0,-7.1,49.6,22.0,1550,3.7,-9.0,-9.0,-9.00,1006.7,1023.9,1027.3,810,1020.1,1625,-9.0,10.3,11.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150307,106,2.1,1825,5,4.1,1048,23,5.8,702,5.3,10.3,1515,-0.6,535,-1.9,8.8,-4.9,61.0,33.0,913,5.3,-9.0,-9.0,-9.00,1017.6,1022.6,1023.7,2307,1021.5,1433,-9.0,10.8,11.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150307,135,2.3,1962,25,6.0,1450,23,9.1,1346,3.2,11.2,1535,-4.9,615,-10.8,3.5,-7.2,43.0,11.0,1445,2.9,-9.0,-9.0,-9.00,993.3,1023.6,1026.1,2235,1020.4,1515,-9.0,10.7,11.6,-9.0,19.74,2.89,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150307,165,3.0,2587,36,6.6,1507,34,9.3,1458,4.3,10.4,1441,0.8,2349,-0.4,9.0,-2.7,74.9,22.0,1412,6.0,2.6,-9.0,-9.00,1019.0,1023.8,1025.1,2248,1022.1,1442,2.4,10.4,11.6,-9.0,16.15,2.47,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.0,8.2,9.2,11.7,14.7
20150307,192,0.8,669,23,3.2,1848,23,5.1,1844,5.4,14.1,1452,-1.5,701,-2.3,7.5,-5.4,64.3,16.0,1443,5.2,-9.0,-9.0,-9.00,1019.3,1023.1,1024.8,2233,1020.0,1506,-9.0,10.5,11.6,-9.0,17.26,2.79,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150307,236,0.9,806,29,4.0,1508,32,6.4,1534,3.0,12.4,1632,-5.6,624,-8.3,4.6,-10.3,53.8,13.0,1619,3.4,-9.0,-9.0,-9.00,1022.6,1024.0,1025.8,2209,1021.7,1452,-9.0,10.5,11.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150307,257,1.5,1291,23,4.8,1517,5,7.0,2258,6.5,14.6,1412,0.1,709,-1.1,8.1,-3.1,60.6,31.0,1319,5.7,-9.0,-9.0,-9.00,1022.2,1024.1,1026.4,2208,1021.0,1534,-9.0,10.1,11.6,-9.0,18.83,2.77,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150307,273,1.9,1627,32,4.2,1454,32,7.6,1453,4.5,13.3,1406,-4.2,656,-11.2,6.2,-8.2,39.3,9.0,1407,2.8,-9.0,-9.0,-9.00,1002.0,1023.2,1025.0,2249,1020.1,1534,-9.0,10.5,11.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150307,295,1.1,920,23,3.0,1747,23,4.7,1744,6.6,13.7,1541,1.9,632,-0.3,11.3,-3.7,63.8,28.0,1554,6.0,-9.0,-9.0,-9.00,1017.3,1022.8,1024.4,2202,1020.2,1455,-9.0,9.9,11.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150308,112,2.1,1808,34,4.8,1737,34,6.4,1703,6.4,11.8,1436,1.0,626,1.0,5.2,-7.0,70.5,43.0,1407,6.6,2.6,-9.0,-9.00,1014.0,1022.8,1026.1,11,1020.1,2208,3.6,7.9,11.6,-9.0,12.47,2.00,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.1,4.9,5.9,9.0,13.3
20150308,137,1.1,925,11,2.6,1533,14,4.5,1526,6.5,16.0,1446,-3.6,648,-6.2,7.5,-6.6,43.0,17.0,1404,3.9,-9.0,-9.0,-9.00,1011.1,1022.9,1027.3,913,1019.7,2241,-9.0,9.0,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150308,169,4.1,3549,16,8.3,1535,16,10.2,1531,7.6,13.1,1424,3.4,259,1.1,10.6,0.5,64.1,45.0,1027,6.7,-9.0,-9.0,-9.00,1012.8,1022.2,1025.0,19,1019.7,1637,4.9,9.5,11.7,-9.0,17.99,2.50,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150308,202,1.0,851,14,3.4,1340,14,5.5,1333,6.7,15.2,1459,-3.3,655,-6.7,5.9,-9.3,46.5,12.0,1511,3.8,-9.0,-9.0,-9.00,1016.8,1022.7,1026.7,909,1019.6,1609,-9.0,8.6,11.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150308,243,1.2,1035,32,4.7,1543,34,7.3,1645,5.5,15.8,1418,-3.7,527,-3.3,5.4,-7.0,57.6,21.0,1352,4.8,-9.0,-9.0,-9.00,1021.4,1022.9,1025.9,852,1020.0,1424,-9.0,8.7,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150308,259,2.2,1896,18,6.0,1431,11,7.9,1331,6.2,14.8,1358,-2.7,553,-3.2,9.1,-1.0,55.3,18.0,1234,5.0,-9.0,-9.0,-9.00,1021.4,1023.0,1025.8,758,1020.4,1544,-9.0,8.8,11.7,-9.0,28.58,4.16,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150308,277,2.2,1941,9,4.4,1433,2,10.9,1013,4.8,11.6,1449,-2.3,711,-1.2,8.4,-5.0,68.1,36.0,1002,5.6,-9.0,-9.0,-9.00,1018.6,1023.9,1026.6,821,1020.6,2338,-9.0,8.4,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150309,95,3.0,2606,27,7.3,1757,34,11.7,1602,1.0,6.2,1136,-6.1,2400,-11.7,3.0,-7.9,40.0,20.0,1324,2.8,3.3,-9.0,-9.00,1000.7,1019.9,1023.6,2355,1017.6,522,3.3,8.7,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150309,115,3.2,2796,36,11.1,1904,34,18.8,2237,5.8,12.1,1509,-0.2,2356,0.1,8.2,-1.3,67.4,52.0,2319,6.3,2.0,-9.0,-9.00,987.0,1014.1,1020.5,1,1010.2,1509,8.5,5.2,11.7,-9.0,-9.00,-9.00,-9,2.0,2.4,4.50,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,6.2,6.0,7.3,10.7,13.6
20150309,140,5.7,4911,27,11.2,2150,29,16.6,1633,2.9,9.6,1146,-2.9,2400,-3.0,6.2,-3.0,65.3,25.0,1220,5.2,-9.0,-9.0,-9.00,1019.7,1022.6,1026.8,2226,1019.0,343,4.5,9.0,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150309,172,5.9,5135,32,11.0,2123,32,16.8,2255,3.0,7.3,1134,-2.5,2349,-2.1,6.6,-2.6,70.0,50.0,2310,5.5,-9.0,-9.0,-9.00,1017.2,1023.8,1028.2,2346,1019.5,410,2.3,9.0,11.7,-9.0,18.04,2.80,1200,0.6,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150309,211,2.0,1746,18,5.3,1705,14,10.9,1718,2.8,9.6,1220,-4.9,2352,-10.1,5.1,-6.8,42.0,18.0,1442,3.2,-9.0,-9.0,-9.00,992.8,1017.5,1021.4,2328,1013.7,1430,-9.0,7.5,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150309,245,2.6,2275,29,5.2,1233,34,10.4,2121,3.7,9.2,1304,-2.7,2351,-4.5,8.3,-2.5,56.1,30.0,1413,4.7,-9.0,-9.0,-9.00,1017.6,1023.2,1027.5,2209,1018.8,454,2.8,6.2,11.7,-9.0,-9.00,-9.00,-9,0.5,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150309,261,2.8,2381,32,5.1,1126,34,14.2,2156,4.8,10.3,1115,-1.6,2333,-1.4,8.4,-3.2,65.0,35.0,1451,5.8,-9.0,-9.0,-9.00,1020.6,1022.2,1027.3,2305,1018.8,452,-9.0,7.7,11.7,-9.0,-9.00,-9.00,-9,0.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150309,279,4.1,3509,29,8.3,2125,32,13.9,2122,6.0,13.9,1215,-2.8,2356,-7.8,8.2,-4.2,39.9,16.0,1355,3.7,-9.0,-9.0,-9.00,1012.4,1018.4,1021.9,2400,1015.9,1214,3.3,8.3,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150310,99,4.5,3929,32,7.6,38,34,12.6,33,-3.6,0.8,1438,-6.8,615,-20.0,0.7,-9.4,27.8,16.0,1539,1.3,-9.0,-9.0,-9.00,1021.3,1025.1,1027.3,829,1022.8,1726,0.0,11.1,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150310,121,4.9,4196,29,8.0,1629,29,13.5,32,-3.5,1.2,1523,-7.5,621,-19.7,1.7,-10.0,28.4,17.0,1413,1.3,-9.0,-9.0,-9.00,991.7,1022.2,1024.0,2253,1019.7,1440,1.0,10.3,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150310,146,3.5,2988,32,5.8,946,32,11.1,1224,-1.2,3.0,1457,-4.6,553,-14.3,6.2,-6.0,38.5,16.0,1246,2.2,3.4,-9.0,-9.00,1020.0,1026.8,1028.6,859,1025.2,1339,3.9,10.0,11.7,-9.0,21.49,3.13,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150310,175,8.3,7160,34,11.2,302,36,18.9,301,-4.5,-0.4,1408,-7.4,558,-9.2,1.3,-8.2,70.5,49.0,1556,3.1,-9.0,-9.0,-9.00,967.0,1026.9,1028.1,1001,1025.1,1516,5.5,9.7,11.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150310,216,2.5,2122,34,4.7,856,23,10.4,1335,-7.4,-1.9,1529,-11.7,716,-21.7,-0.5,-11.6,32.6,14.0,1447,1.1,-9.0,-9.0,-9.00,931.1,1019.6,1022.0,843,1016.1,1528,-9.0,9.6,11.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150310,248,5.3,4551,32,9.5,1220,32,16.5,1220,-4.4,-0.3,1328,-8.1,628,-14.2,0.2,-9.5,48.5,21.0,1348,2.1,-9.0,-9.0,-9.00,974.2,1025.5,1027.0,651,1023.0,1330,-9.0,10.1,11.7,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150310,263,4.9,4253,25,9.9,1521,27,11.3,1514,-0.4,6.6,1456,-5.3,651,-17.1,5.7,-9.9,30.1,10.0,1438,1.7,-9.0,-9.0,-9.00,1020.7,1022.5,1024.5,2225,1020.0,1454,-9.0,10.9,11.7,-9.0,22.11,3.15,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150310,283,6.2,5328,29,9.7,15,29,18.0,1209,-1.3,3.4,1445,-5.7,624,-19.9,1.8,-6.6,25.0,11.0,1310,1.3,-9.0,-9.0,-9.00,1016.0,1020.8,1022.8,829,1018.6,1,-9.0,10.9,11.7,-9.0,20.08,2.91,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150311,101,2.5,2199,34,7.6,1502,34,12.8,1455,-0.3,6.2,1700,-7.2,710,-12.4,-1.2,-12.4,42.0,17.0,1741,2.5,2.3,-9.0,-9.00,1009.6,1019.4,1024.3,7,1013.1,1646,2.4,5.9,11.8,-9.0,9.28,1.38,900,0.0,0.0,4.05,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.3,3.6,5.8,11.5,15.4
20150311,129,4.1,3571,27,9.2,1359,29,13.4,1600,2.0,8.1,1321,-5.9,711,-6.6,5.0,-10.7,53.4,36.0,1729,3.8,2.6,-9.0,-9.00,1018.6,1022.3,1026.2,1,1018.6,1438,2.3,10.3,11.8,-9.0,13.38,1.86,1400,0.0,-9.0,0.75,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150311,155,2.2,1927,18,6.1,1214,27,10.1,1545,5.1,11.0,1607,-0.6,704,-11.2,6.7,-3.4,31.6,15.0,1608,2.6,-9.0,-9.0,-9.00,1016.0,1020.6,1023.9,854,1016.7,1622,0.3,10.9,11.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150311,184,5.5,4711,32,7.4,49,27,14.0,1650,7.0,9.7,1531,3.3,14,-2.3,9.0,2.8,51.8,40.0,1548,5.2,3.4,-9.0,-9.00,1022.5,1025.0,1028.1,3,1022.8,1703,6.3,6.5,11.8,-9.0,16.48,2.71,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,8.1,8.1,7.4,10.0,15.3
20150311,221,4.2,3606,25,8.2,1512,23,15.9,1511,-0.6,6.1,1510,-7.0,711,-13.7,0.3,-7.9,36.9,22.0,1910,2.2,-9.0,-9.0,-9.00,986.6,1019.6,1024.5,39,1013.7,1510,-9.0,6.5,11.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150311,252,4.4,3817,27,8.2,1507,27,13.8,1508,4.2,8.3,1341,-1.1,704,-5.4,6.1,-2.6,50.8,37.0,1459,4.2,-9.0,-9.0,-9.00,1018.9,1023.5,1027.1,5,1020.9,1654,-9.0,10.4,11.8,-9.0,19.76,2.98,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150311,266,4.4,3842,27,9.1,1618,27,11.9,1610,4.5,10.0,1504,-1.0,339,-4.9,6.6,-2.6,52.4,27.0,1356,4.3,-9.0,-9.0,-9.00,1011.0,1021.1,1024.0,140,1017.6,1601,-9.0,10.1,11.8,-9.0,19.89,3.06,1200,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150311,285,2.6,2249,27,5.9,1520,27,13.2,1841,3.8,9.4,1510,-3.4,636,-12.3,4.8,-5.8,32.4,16.0,1415,2.4,-9.0,-9.0,-9.00,1016.6,1020.7,1024.0,1,1017.1,1800,-9.0,10.1,11.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150312,104,3.4,2952,29,7.4,1632,27,11.3,1454,3.0,9.0,1414,-3.7,531,-17.9,8.2,-9.1,20.8,12.0,1220,1.5,4.0,-9.0,-9.00,1006.4,1016.3,1018.0,838,1013.4,1610,0.5,10.9,11.8,-9.0,19.61,2.80,1200,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.9,6.2,6.7,9.6,13.1
20150312,131,1.5,1306,27,3.8,1431,23,8.1,1503,3.9,10.9,1443,-2.7,644,-12.1,4.9,-9.1,33.6,15.0,1552,2.5,3.0,-9.0,-9.00,1013.2,1020.3,1022.8,839,1017.9,1438,2.5,10.7,11.8,-9.0,18.59,2.69,1200,-9.0,3.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150312,159,5.6,4825,20,10.3,1600,27,15.6,332,6.1,10.0,1412,1.1,646,-8.2,7.8,-2.7,35.6,20.0,1229,3.4,3.8,-9.0,-9.00,1011.3,1019.9,1021.9,1052,1018.5,302,0.0,11.3,11.8,-9.0,20.45,2.92,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.7,9.2,11.0,14.0,16.4
20150312,188,2.7,2310,7,5.9,1520,27,9.6,1004,6.6,11.7,1318,-0.5,703,-3.2,9.2,-0.5,54.0,14.0,1223,5.0,-9.0,-9.0,-9.00,1019.8,1022.0,1023.6,1,1020.7,1954,1.0,10.1,11.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150312,232,2.0,1724,27,6.9,1349,27,11.9,1447,2.0,8.8,1407,-6.8,719,-9.0,3.8,-13.5,48.3,22.0,1450,3.1,-9.0,-9.0,-9.00,1017.0,1019.6,1022.0,910,1017.7,1718,0.8,10.8,11.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150312,254,2.3,1966,27,6.3,1509,27,10.7,1347,4.7,11.3,1608,-3.6,719,-11.5,6.6,-6.5,37.8,11.0,1553,2.7,-9.0,-9.0,-9.00,1005.7,1021.5,1023.5,150,1019.3,1446,-9.0,10.9,11.8,-9.0,23.10,3.20,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150312,271,2.5,2196,36,5.5,921,25,11.2,1607,-0.3,6.7,1524,-7.9,653,-18.5,0.7,-10.4,27.3,11.0,1316,1.5,-9.0,-9.0,-9.00,978.3,1018.3,1020.3,904,1015.3,1521,-9.0,10.2,11.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150312,289,3.8,3313,29,7.2,302,29,13.3,258,4.3,10.7,1612,-0.4,656,-15.8,6.2,-4.7,24.8,8.0,1638,1.9,-9.0,-9.0,-9.00,1002.9,1020.0,1021.8,1049,1017.9,1534,-9.0,10.8,11.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20150313,106,2.1,1776,2,5.5,1221,5,7.2,1224,4.6,8.5,1432,1.1,2303,-4.9,9.1,-3.3,52.6,23.0,1,4.4,-9.0,-9.0,-9.00,1013.2,1018.1,1021.1,2326,1016.2,324,1.8,9.7,11.8,-9.0,-9.00,-9.00,-9,0.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
