TM,WS_AVG,TA_AVG,TA_MAX,TA_MIN,HM_AVG,SS_DAY,RN_DAY,TA_DIF
20220117,1.3,-7.5,-0.9,-13.1,62.9,4.9,0.2,12.2
20220117,2.1,-5.0,0.0,-9.5,56.6,5.1,0.2,9.5
20220117,4.2,-0.4,4.7,-4.1,49.1,7.9,-9.0,8.8
20220117,4.0,-0.7,2.9,-4.1,63.4,5.2,-9.0,7.0
20220117,1.5,-7.8,-4.1,-10.5,37.6,6.8,0.0,6.4
20220117,1.4,-2.5,1.4,-7.8,67.1,2.3,0.0,9.2
20220117,2.4,1.0,4.4,-3.9,59.4,5.7,-9.0,8.3
20220117,3.9,-0.8,3.5,-4.6,45.5,6.7,-9.0,8.1
20220118,0.8,-8.8,-0.8,-16.2,63.9,9.1,-9.0,15.399999999999999
20220118,0.9,-6.0,0.5,-12.2,52.3,8.6,-9.0,12.7
20220118,1.4,-2.9,1.6,-7.1,47.6,9.3,-9.0,8.7
20220118,0.8,-5.5,1.1,-10.6,61.5,9.3,-9.0,11.7
20220118,1.2,-7.6,-0.6,-13.3,49.0,6.3,-9.0,12.700000000000001
20220118,1.5,-7.3,0.6,-13.6,57.9,8.5,-9.0,14.2
20220118,1.5,-3.3,5.0,-9.9,37.1,9.2,-9.0,14.9
20220118,3.5,-3.2,3.2,-7.5,31.5,9.1,-9.0,10.7
20220119,2.2,-9.7,-3.8,-14.7,73.3,4.2,0.0,10.899999999999999
20220119,0.7,-5.9,-0.4,-12.4,69.3,2.5,0.1,12.0
20220119,2.3,0.9,6.9,-4.2,34.9,9.1,-9.0,11.100000000000001
20220119,3.1,5.3,10.4,0.7,57.1,8.8,0.0,9.700000000000001
20220119,1.0,-7.7,-1.6,-14.2,76.4,2.1,0.9,12.6
20220119,1.4,-1.5,6.5,-8.9,64.9,7.0,0.0,15.4
20220119,2.2,-2.6,6.5,-12.4,54.9,6.6,-9.0,18.9
20220119,1.6,-2.9,6.7,-12.4,57.0,7.5,0.0,19.1
20220120,0.7,-7.5,2.3,-14.3,73.5,6.3,-9.0,16.6
20220120,1.5,-5.8,1.3,-12.9,71.8,9.2,-9.0,14.200000000000001
20220120,1.5,-0.5,4.5,-4.3,36.6,8.8,-9.0,8.8
20220120,9.7,2.6,5.9,1.4,65.8,3.9,0.0,4.5
20220120,0.5,-6.1,2.5,-12.3,68.5,9.1,-9.0,14.8
20220120,1.7,-3.0,1.5,-7.4,64.6,9.6,-9.0,8.9
20220120,1.5,0.6,6.1,-4.7,44.5,9.1,-9.0,10.8
20220120,0.9,-2.0,5.1,-7.5,54.5,8.4,-9.0,12.6
20220121,1.9,-1.6,1.5,-4.7,46.3,9.4,-9.0,6.2
20220121,2.3,-0.6,6.4,-6.1,64.8,8.9,-9.0,12.5
20220121,0.6,1.7,8.2,-4.9,59.6,8.6,-9.0,13.1
20220121,3.3,7.0,10.5,0.1,63.5,4.7,-9.0,10.4
20220121,0.5,-4.7,5.3,-12.7,63.8,9.5,-9.0,18.0
20220121,0.8,1.4,8.9,-4.7,53.8,9.0,-9.0,13.600000000000001
20220121,1.1,-0.4,6.5,-7.1,72.3,4.6,-9.0,13.6
20220121,0.5,-1.2,8.4,-8.5,54.4,5.2,-9.0,16.9
20220122,0.9,1.0,5.3,-3.3,71.3,8.5,-9.0,8.6
20220122,0.7,2.9,8.4,-3.6,45.4,3.1,-9.0,12.0
20220122,1.2,6.7,13.2,1.8,63.8,6.2,-9.0,11.399999999999999
20220122,1.9,9.8,12.2,8.0,78.4,1.0,2.7,4.199999999999999
20220122,1.0,2.0,5.7,-2.5,57.4,0.9,0.0,8.2
20220122,0.7,3.7,10.5,-2.4,66.0,0.2,-9.0,12.9
20220122,0.8,-1.0,8.0,-9.9,69.5,4.2,-9.0,17.9
20220122,0.4,1.6,10.2,-6.1,58.0,0.9,-9.0,16.299999999999997
20220123,1.9,2.9,7.1,-0.7,77.1,3.1,0.8,7.8
20220123,1.4,4.6,10.2,0.5,50.5,2.3,-9.0,9.7
20220123,2.7,8.1,12.0,5.4,69.9,0.9,-9.0,6.6
20220123,0.4,5.2,12.1,0.5,69.8,3.6,-9.0,11.6
20220123,1.1,4.0,9.9,-1.7,55.5,1.4,-9.0,11.6
20220123,1.0,8.2,12.3,3.6,65.5,0.6,-9.0,8.700000000000001
20220123,1.1,3.6,10.0,-2.2,65.3,5.9,-9.0,12.2
20220123,0.7,7.6,11.3,4.0,73.5,0.6,-9.0,7.300000000000001
20220124,2.4,4.3,5.7,2.7,69.0,0.0,1.5,3.0
20220124,3.4,3.6,6.1,2.0,54.8,0.8,0.0,4.1
20220124,1.5,4.8,9.8,0.9,74.3,4.0,-9.0,8.9
20220124,2.7,4.7,8.7,1.1,55.9,5.5,-9.0,7.6
20220124,1.1,2.6,7.9,-4.9,65.0,1.9,-9.0,12.8
20220124,3.3,5.9,7.9,2.7,65.1,0.0,0.0,5.2
20220124,1.8,3.1,6.4,-0.9,62.3,2.1,-9.0,7.300000000000001
20220124,1.4,5.7,9.7,2.8,65.9,1.5,-9.0,6.8999999999999995
20220125,2.3,2.8,4.5,1.9,80.0,0.0,0.7,2.6
20220125,0.9,0.8,2.5,-0.9,78.8,0.0,0.0,3.4
20220125,2.9,5.9,7.6,4.9,64.0,0.0,0.0,2.6999999999999993
20220125,0.8,1.7,2.8,1.2,93.0,0.0,1.0,1.5999999999999999
20220125,0.9,2.5,4.8,-0.3,83.6,0.0,1.1,5.1
20220125,1.9,5.7,8.1,3.6,68.4,0.0,0.0,4.5
20220125,1.1,0.9,4.2,-4.0,77.5,0.0,-9.0,8.2
20220126,1.9,3.7,7.8,0.3,40.4,8.6,-9.0,7.5
20220126,2.6,0.9,4.8,-1.8,58.1,8.6,-9.0,6.6
20220126,2.0,2.6,6.2,-1.4,61.5,7.4,-9.0,7.6
20220126,7.2,5.6,8.2,4.1,66.0,1.4,-9.0,4.1
20220126,0.9,1.7,7.0,-1.8,74.0,5.9,-9.0,8.8
20220126,1.1,2.0,6.7,-1.5,63.1,5.7,-9.0,8.2
20220126,3.6,5.1,9.7,0.7,57.6,8.9,-9.0,9.0
20220126,2.4,0.1,6.6,-5.3,63.3,7.8,-9.0,11.899999999999999
20220127,2.0,0.7,4.3,-2.8,56.3,8.3,-9.0,7.1
20220127,2.9,-1.6,2.0,-4.5,49.5,8.3,-9.0,6.5
20220127,1.9,1.4,6.9,-2.6,45.9,8.2,-9.0,9.5
20220127,9.5,4.0,6.0,2.8,67.9,1.4,-9.0,3.2
20220127,1.1,-0.4,5.6,-5.7,58.5,7.9,-9.0,11.3
20220127,0.9,-0.2,6.0,-3.9,52.1,7.3,-9.0,9.9
20220127,4.9,4.3,9.7,0.6,48.6,7.5,-9.0,9.1
20220127,1.1,-2.5,7.9,-8.6,58.6,8.4,-9.0,16.5
20220128,1.6,-0.6,2.3,-4.5,44.8,9.3,-9.0,6.8
20220128,3.4,-2.7,0.8,-5.0,50.0,8.9,-9.0,5.8
20220128,3.0,-0.3,4.7,-3.6,42.8,8.3,-9.0,8.3
20220128,9.6,3.1,4.8,2.0,66.5,1.2,-9.0,2.8
20220128,1.6,-1.4,3.7,-6.5,49.9,8.0,-9.0,10.2
20220128,1.2,-1.2,4.4,-5.3,49.3,8.5,-9.0,9.7
20220128,5.3,2.5,7.5,-0.1,46.8,8.1,-9.0,7.6
20220128,2.0,-3.0,5.3,-10.5,51.0,8.1,-9.0,15.8
20220129,1.7,-0.5,3.8,-4.1,32.5,9.5,-9.0,7.8999999999999995
20220129,3.1,-3.5,-0.1,-6.4,47.4,9.5,-9.0,6.300000000000001
20220129,3.1,-1.5,3.9,-5.0,43.9,8.4,-9.0,8.9
20220129,9.3,2.8,4.2,1.6,63.9,4.0,-9.0,2.6
20220129,1.8,-2.6,2.3,-6.1,45.3,8.4,-9.0,8.399999999999999
20220129,1.5,-2.5,2.9,-6.0,47.1,8.3,-9.0,8.9
20220129,5.0,2.1,6.9,0.0,39.8,7.3,-9.0,6.9
20220129,2.8,-1.9,4.1,-6.2,37.3,8.1,-9.0,10.3
20220130,1.7,-1.5,2.1,-4.6,38.5,9.6,-9.0,6.699999999999999
20220130,3.4,-2.9,1.9,-7.0,41.9,9.6,-9.0,8.9
20220130,2.3,-1.0,5.3,-5.1,42.8,8.4,-9.0,10.399999999999999
20220130,8.8,2.8,5.0,1.9,61.9,5.5,-9.0,3.1
20220130,0.9,-4.0,3.3,-10.4,58.8,8.4,-9.0,13.7
20220130,1.1,-2.7,3.6,-8.2,47.0,8.6,-9.0,11.799999999999999
20220130,5.1,2.0,8.1,-1.5,38.3,7.9,-9.0,9.6
20220130,1.3,-4.6,5.3,-12.6,47.6,8.7,-9.0,17.9
20220131,1.5,0.9,5.6,-3.9,31.4,9.6,-9.0,9.5
20220131,2.3,-0.3,3.9,-5.5,56.4,8.4,1.9,9.4
20220131,2.5,-0.1,5.7,-4.2,42.1,8.6,-9.0,9.9
20220131,4.7,4.8,7.3,2.2,58.1,8.1,0.0,5.1
20220131,0.8,-2.7,5.1,-10.4,66.0,7.8,0.3,15.5
20220131,0.9,-1.1,6.0,-9.1,58.8,8.7,0.4,15.1
20220131,4.1,2.2,8.7,-2.7,47.8,9.5,-9.0,11.399999999999999
20220131,1.5,-5.2,5.6,-14.2,48.0,9.0,-9.0,19.799999999999997
20220201,2.1,0.9,3.5,-1.3,44.1,9.3,-9.0,4.8
20220201,3.2,-1.4,0.9,-3.7,75.1,4.8,1.2,4.6000000000000005
20220201,3.2,0.3,3.0,-2.7,62.5,7.1,0.1,5.7
20220201,7.3,3.6,5.7,2.7,58.5,3.9,0.0,3.0
20220201,1.6,-1.0,1.9,-2.7,77.0,3.5,2.1,4.6
20220201,1.4,0.0,2.9,-2.1,65.3,5.3,0.1,5.0
20220201,4.7,2.3,6.7,-1.9,62.5,4.6,0.1,8.6
20220201,3.9,1.1,5.0,-2.5,55.6,8.4,0.0,7.5
20220202,1.5,-5.8,1.5,-11.8,63.3,8.6,0.0,13.3
20220202,1.5,-1.9,1.0,-4.2,49.9,8.0,0.0,5.2
20220202,3.0,0.9,5.8,-1.7,40.8,2.3,-9.0,7.5
20220202,2.6,2.6,6.0,0.4,54.9,6.9,-9.0,5.6
20220202,1.6,-2.0,2.6,-4.5,55.4,6.8,-9.0,7.1
20220202,1.4,0.4,3.8,-3.3,64.4,5.9,-9.0,7.1
20220202,2.6,2.0,5.8,-0.8,53.3,6.3,-9.0,6.6
20220202,1.5,-2.4,4.7,-8.5,55.5,7.3,-9.0,13.2
20220203,1.1,-6.9,-0.2,-13.2,62.4,8.6,-9.0,13.0
20220203,2.1,0.5,3.0,-0.9,54.6,5.6,0.1,3.9
20220203,2.5,-1.0,4.4,-5.4,54.1,9.8,-9.0,9.8
20220203,3.0,-1.0,4.1,-4.8,55.6,8.8,-9.0,8.899999999999999
20220203,1.3,-5.1,1.5,-11.1,52.1,7.7,-9.0,12.6
20220203,1.2,-2.7,3.6,-8.6,52.6,8.5,-9.0,12.2
20220203,2.2,0.4,6.9,-5.6,48.5,9.0,-9.0,12.5
20220203,1.5,0.3,5.2,-2.9,37.1,8.4,-9.0,8.1
20220204,2.2,-7.0,0.0,-11.6,55.4,9.4,-9.0,11.6
20220204,3.1,-4.1,-0.3,-8.2,53.8,8.6,0.0,7.8999999999999995
20220204,4.4,-0.6,4.2,-3.4,43.9,9.7,-9.0,7.6
20220204,3.8,-1.2,4.6,-6.0,55.0,7.9,0.0,10.6
20220204,1.8,-6.6,0.0,-12.7,49.6,7.5,-9.0,12.7
20220204,1.9,-2.3,2.1,-5.8,67.3,4.3,0.8,7.9
20220204,1.9,-1.2,4.3,-8.1,58.5,8.0,0.0,12.399999999999999
20220204,2.0,-0.8,3.9,-5.0,43.0,8.4,0.0,8.9
20220205,2.0,-8.1,-1.0,-13.2,54.5,9.5,-9.0,12.2
20220205,3.3,-5.7,-0.9,-8.9,50.0,9.6,-9.0,8.0
20220205,5.6,-3.0,1.1,-6.4,45.4,9.9,-9.0,7.5
20220205,4.5,-2.9,0.3,-5.0,67.9,5.8,0.0,5.3
20220205,1.8,-8.0,-2.0,-14.4,49.1,7.6,-9.0,12.4
20220205,1.8,-3.8,-1.6,-6.1,78.0,4.5,3.0,4.5
20220205,2.1,-2.4,-0.5,-3.5,79.6,2.5,1.1,3.0
20220205,2.6,-2.9,1.3,-6.6,43.5,8.4,0.0,7.8999999999999995
20220206,1.9,-5.8,2.1,-12.9,53.0,9.5,-9.0,15.0
20220206,2.3,-3.4,2.0,-9.7,51.4,9.9,-9.0,11.7
20220206,4.4,-1.1,3.5,-5.0,43.6,9.1,-9.0,8.5
20220206,3.0,-1.8,2.4,-8.2,70.3,4.4,0.0,10.6
20220206,1.2,-6.0,1.6,-14.7,48.9,7.6,-9.0,16.3
20220206,1.1,-2.8,1.9,-8.4,77.0,2.1,1.3,10.3
20220206,2.2,-0.6,3.8,-6.9,66.8,6.9,0.1,10.7
20220206,1.8,-0.8,4.0,-5.1,42.1,7.5,0.0,9.1
20220207,1.0,-4.1,2.2,-11.5,54.3,7.3,-9.0,13.7
20220207,1.4,-2.5,2.3,-9.1,51.1,5.3,-9.0,11.399999999999999
20220207,3.0,0.2,3.6,-3.6,37.5,5.8,-9.0,7.2
20220207,3.5,-0.7,2.5,-3.4,48.1,0.6,-9.0,5.9
20220207,0.6,-4.7,1.7,-12.3,50.3,5.8,-9.0,14.0
20220207,1.5,-1.5,0.8,-5.4,54.9,1.3,-9.0,6.2
20220207,2.3,-0.7,2.2,-3.3,47.9,1.2,-9.0,5.5
20220207,1.3,0.1,3.6,-5.0,35.3,3.2,-9.0,8.6
20220208,0.8,-1.9,6.2,-8.2,55.8,8.9,-9.0,14.399999999999999
20220208,1.3,-0.6,5.8,-5.8,57.4,8.4,-9.0,11.6
20220208,2.1,1.5,7.1,-3.7,43.8,7.7,-9.0,10.8
20220208,3.0,1.4,7.4,-5.7,50.1,9.5,-9.0,13.100000000000001
20220208,0.6,-3.3,5.6,-9.7,52.9,6.4,-9.0,15.299999999999999
20220208,1.3,-0.5,4.9,-5.8,63.0,7.8,-9.0,10.7
20220208,2.7,1.4,6.2,-3.7,47.0,9.3,-9.0,9.9
20220208,0.9,0.9,7.1,-4.3,42.5,6.4,-9.0,11.399999999999999
20220209,0.8,-1.5,8.0,-8.9,56.1,9.1,-9.0,16.9
20220209,0.9,0.3,7.1,-7.2,60.9,9.1,-9.0,14.3
20220209,1.0,2.6,9.4,-5.7,50.8,8.6,-9.0,15.100000000000001
20220209,0.9,1.9,10.0,-7.2,61.4,6.5,-9.0,17.2
20220209,0.4,-2.6,6.8,-11.1,51.5,7.5,-9.0,17.9
20220209,1.1,0.5,6.9,-5.3,64.4,7.7,-9.0,12.2
20220209,1.1,0.3,8.4,-9.2,63.6,6.5,-9.0,17.6
20220209,0.3,1.2,8.9,-6.2,47.0,7.8,-9.0,15.100000000000001
20220210,1.2,0.1,8.3,-6.6,55.1,9.3,-9.0,14.9
20220210,1.6,1.0,6.8,-4.5,66.6,9.8,-9.0,11.3
20220210,1.9,5.3,10.7,1.2,41.1,8.9,-9.0,9.5
20220210,3.1,3.7,9.5,-1.8,45.3,7.4,-9.0,11.3
20220210,0.6,-0.8,7.9,-7.4,48.5,7.7,-9.0,15.3
20220210,1.5,1.8,6.8,-2.2,60.5,9.8,-9.0,9.0
20220210,2.4,2.7,8.1,-1.3,58.9,9.8,0.0,9.4
20220210,1.0,4.1,10.2,-0.4,34.0,8.3,-9.0,10.6
20220211,1.0,0.9,9.5,-6.7,59.4,9.0,-9.0,16.2
20220211,1.1,2.1,8.7,-3.8,70.6,7.2,-9.0,12.5
20220211,1.3,3.5,11.8,-3.6,43.0,9.9,-9.0,15.4
20220211,1.7,2.4,11.9,-5.6,48.3,9.7,-9.0,17.5
20220211,0.6,-0.6,8.8,-8.6,54.9,7.7,-9.0,17.4
20220211,1.2,1.8,9.0,-4.1,65.8,9.4,-9.0,13.1
20220211,1.3,1.2,10.9,-8.4,60.6,9.9,-9.0,19.3
20220211,0.3,2.7,11.2,-4.5,43.4,8.3,-9.0,15.7
20220212,0.9,2.7,10.5,-3.3,52.0,9.1,-9.0,13.8
20220212,1.1,3.6,10.4,-2.2,62.8,9.4,-9.0,12.600000000000001
20220212,2.1,4.8,12.7,-2.0,53.0,9.5,-9.0,14.7
20220212,1.1,4.1,14.3,-2.6,45.6,7.9,-9.0,16.900000000000002
20220212,0.4,1.7,10.4,-4.2,47.5,7.7,-9.0,14.600000000000001
20220212,1.5,3.2,11.0,-2.5,60.0,9.2,-9.0,13.5
20220212,1.0,3.7,13.5,-4.0,58.8,9.5,-9.0,17.5
20220212,0.3,3.7,12.2,-2.7,44.1,8.3,-9.0,14.899999999999999
20220213,0.8,2.3,8.7,-2.5,51.4,3.3,-9.0,11.2
20220213,1.1,4.0,10.6,-1.2,56.8,4.6,-9.0,11.799999999999999
20220213,1.9,5.4,11.6,-0.7,73.3,4.4,-9.0,12.299999999999999
20220213,1.2,5.6,13.6,-0.2,52.9,4.9,-9.0,13.799999999999999
20220213,0.4,1.5,9.0,-2.9,56.0,1.6,-9.0,11.9
20220213,1.1,4.4,10.9,-1.0,59.1,5.2,-9.0,11.9
20220213,1.3,4.8,13.0,-0.3,62.8,4.1,-9.0,13.3
20220213,0.4,4.6,12.4,-1.1,61.6,7.4,-9.0,13.5
20220214,1.8,0.2,8.0,-4.0,78.5,1.3,2.1,12.0
20220214,2.6,1.9,9.6,-2.9,68.5,3.9,1.7,12.5
20220214,1.8,7.3,13.0,2.5,59.9,5.6,-9.0,10.5
20220214,2.4,4.7,11.9,-2.8,58.6,3.0,0.0,14.7
20220214,1.1,0.8,8.1,-4.7,72.9,0.6,0.3,12.8
20220214,1.8,4.0,11.4,-3.4,61.5,9.1,0.0,14.8
